Symbol,Total Cash,Debt Growth (QoQ),Net Cash,Total Debt,Net Cash Growth,Debt Growth (3Y),Debt Growth (YoY),Debt Growth (5Y),Cash / M.Cap,ROE,ROCE,ROIC (5Y),ROA,ROE (5Y),Rev / Employee,ROIC,ROA (5Y),Prof / Employee,Asset Turnover,F-Score,Inv. Turnover,Z-Score,Stock Price,Volume,RSI,RSI (W),RSI (M),EPS,PE Ratio,PB Ratio,PEG Ratio,EV/Earnings,EV/FCF,FCF Yield,PS Ratio,P/FCF,Est. EPS,Est. Rev. Growth,Div. Yield,Div. Growth,Div. ($),Years,Last Div.,Div. CAGR 5Y,Rev Gr. Next Q,Rev Gr. Next 5Y,Rev Gr. This Y,Rev Gr. Next Y,Rev Gr. This Q,Revenue,Est. EPS Growth,Assets,Market Cap,Forward PE,Forward PS,P/OCF,Fwd EV/S,Earnings Yield
NBR,397299000.0,0.0011,-2114686000.0,2511985000.0,0.0,-0.084,-0.20170000000000002,-0.0558,-4.9999,-0.816,0.0233,-0.0256,-0.038,-0.5932,239423.0,0.0,-0.0722,-14200.0,0.65,2.0,12.55,0.27,27.45,580371,35.37,28.75,34.74,-22.37,0.0,3.13,-0.68,0.0,87.47,0.06860000000000001,0.14,14.58,-3.39,-0.0348,0.0,0.0,0.0,0.0,0.5,0.0,0.1202,0.0,0.1354,0.0821,0.1697,2968839000.0,0.0,4504301000.0,422943075.0,20.28,0.13,0.73,0.75,-0.4163
SANA,156329000.0,-0.0196,62132000.0,94197000.0,-0.4079,-0.053099999999999994,-0.0951,0.1458,0.14980000000000002,-0.848,-0.5855,-0.3189,-0.452,-0.29960000000000003,0.0,-0.7912,-0.3908,-1375046.0,0.0,2.0,0.0,0.0,1.91,1670894,52.87,39.98,35.96,-1.16,0.0,1.66,0.0,0.0,0.0,-0.6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501020000.0,414877680.0,0.0,0.0,0.0,0.0,-0.643
SFIX,219103000.0,-0.055099999999999996,113780000.0,105323000.0,0.2531,-0.1611,-0.24239999999999998,-0.0675,0.2645,-0.36,-0.25670000000000004,-0.27899999999999997,-0.141,-0.39020000000000005,278602.0,-0.27949999999999997,-0.1656,-15451.0,2.54,5.0,5.94,2.12,3.33,1274789,51.25,43.29,41.87,-0.52,0.0,2.18,0.0,0.0,23.75,0.031,0.34,32.29,-0.13,-0.1318,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,-0.0587,-0.0302,-0.0799,1273209000.0,0.0,472638000.0,430181469.0,0.0,0.35,15.89,0.26,-0.1641
CMCO,41224000.0,-0.0296,-444573000.0,485797000.0,0.0,-0.0231,-0.1168,0.1404,-1.0456,0.011000000000000001,0.030600000000000002,0.0593,0.005,0.06,279272.0,0.0421,0.027000000000000003,2661.0,0.55,6.0,3.17,1.44,14.98,396860,46.63,26.8,31.85,0.33,44.85,0.49,0.46,92.97,34.98,0.058499999999999996,0.43,17.1,0.58,-0.0582,0.018799999999999997,0.0,0.28,0.0,0.07,0.0313,-0.0074,0.0,-0.0277,0.168,-0.0394,981642000.0,-0.2267,1710900000.0,425181750.0,5.71,0.39,8.75,0.79,0.022000000000000002
VLRS,953718000.0,0.0,-2917796000.0,3871514000.0,0.0,3.0566000000000004,0.5607,0.0,-7.0574,0.41600000000000004,0.1211,0.0387,0.023,-0.0588,455278.0,0.0675,-0.0046,18313.0,0.58,6.0,105.96,0.79,3.59,731918,24.69,23.5,35.52,1.08,3.33,1.13,1.69,26.36,7.27,1.1079,0.13,0.9,-0.54,-0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0342,0.0,0.0446,0.1563,-0.07139999999999999,3141876000.0,0.0,5703710000.0,413437928.0,138.89,0.27,0.39,2.2,0.3057
ATGL,5388087.0,1.4547999999999999,4947710.0,440377.0,136.2662,0.0,0.3544,0.0,0.0125,-0.155,-0.8137000000000001,0.0,-0.109,0.0,68866.0,-0.11359999999999999,0.0,-30590.0,0.25,3.0,0.0,226.19,26.01,10932,43.71,55.12,64.91,-0.05,0.0,59.63,0.0,0.0,0.0,-0.0064,250.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583919.0,0.0,7711500.0,396977625.0,0.0,0.0,0.0,0.0,-0.0018
PERI,374469000.0,-0.0273,352167000.0,22302000.0,-0.24489999999999998,0.18539999999999998,1.9168,-0.1133,0.8222,0.017,0.020499999999999997,0.059699999999999996,0.013000000000000001,0.1116,943723.0,-0.0033,0.0748,23890.0,0.53,4.0,0.0,2.76,9.49,357094,62.04,53.57,37.21,0.25,38.04,0.59,0.41,6.04,673.78,0.0003,0.86,3790.3,0.08,-0.4697,0.0,0.0,0.0,0.0,1.2,0.0,-0.1392,0.0,-0.1609,0.0774,-0.439,498286000.0,-0.8181999999999999,915526000.0,428303772.0,8.92,1.0,61.72,0.18,0.029500000000000002
ADV,220751000.0,-0.0009,-1479189000.0,1699940000.0,0.0,-0.059500000000000004,-0.0867,-0.1188,-3.4523,-0.35,-0.09179999999999999,-0.1105,-0.096,-0.2398,51686.0,-0.1213,-0.0824,-4739.0,1.05,7.0,0.0,-0.02,1.32,366428,42.79,27.65,34.63,-1.02,0.0,0.57,0.0,0.0,50.53,0.08810000000000001,0.12,11.35,0.06,-0.10550000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.059000000000000004,0.0,-0.0276,0.0,-0.0781,3566324000.0,0.0,3106517000.0,428465250.0,3.15,0.13,4.6,0.56,-0.7631
PSBD,2766409.0,-0.0246,-801389250.0,804155659.0,0.0,0.0736,0.2529,0.0,-1.9035,-0.027000000000000003,0.0,0.0611,-0.01,-0.032799999999999996,0.0,0.0,-0.011000000000000001,0.0,0.1,0.0,0.0,0.0,13.04,37163,44.68,24.68,18.21,1.47,8.81,0.78,0.0,0.0,0.0,-0.4765,2.93,0.0,0.44,-0.0643,0.1431,0.0,1.81,1.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,143513299.0,-0.15380000000000002,1431042759.0,421015149.0,7.55,0.0,0.0,0.0,-0.0355
BORR,62500000.0,0.056100000000000004,-2048100000.0,2110600000.0,0.0,0.032799999999999996,0.2403,0.043,-4.6301,0.083,0.11689999999999999,-0.005699999999999999,0.025,-0.1404,484236.0,0.0705,-0.0446,39339.0,0.31,6.0,0.0,0.26,1.78,12884378,41.97,25.1,33.26,0.32,5.66,0.45,0.0,30.33,0.0,-0.7508,0.44,0.0,-0.03,-0.0121,0.0451,0.0,0.08,1.0,0.02,0.0,0.0604,0.0,0.08349999999999999,0.0639,0.2002,1010600000.0,0.0,3419600000.0,442340762.0,7.12,0.38,5.72,2.15,0.1856
SGU,49042000.0,0.0092,-258331000.0,307373000.0,0.0,-0.02,0.06570000000000001,-0.026099999999999998,-0.6096,0.183,0.14859999999999998,0.1134,0.059000000000000004,0.1668,567972.0,0.1007,0.053,17976.0,1.85,6.0,15.97,0.0,12.26,0,36.91,48.93,53.13,1.28,9.58,1.46,0.0,12.49,7.13,0.22579999999999997,0.25,4.43,0.0,0.0,0.0604,0.0644,0.74,10.0,0.19,0.0672,0.0,0.0,0.0,0.0,0.0,1726066000.0,0.0,986752000.0,423792646.0,0.0,0.0,3.97,0.0,0.12890000000000001
MNRO,10161000.0,-0.0313,-528334000.0,538495000.0,0.0,-0.1359,-0.1264,-0.0601,-1.2476,0.03,0.0407,0.042199999999999994,0.012,0.06280000000000001,158018.0,0.0279,0.0258,2584.0,0.72,6.0,4.63,1.44,14.15,615257,39.33,23.58,29.3,0.65,21.76,0.65,1.18,48.09,13.51,0.1664,0.35,6.01,0.03,-0.0693,0.07980000000000001,0.0,1.12,0.0,0.28,0.049400000000000006,0.029900000000000003,0.0,-0.05,0.028900000000000002,-0.0506,1210419000.0,-0.8571,1669929000.0,423484516.0,21.06,0.34,4.33,0.78,0.0467
APEI,158941000.0,-0.0132,-41681000.0,200622000.0,0.0,-0.06280000000000001,-0.020099999999999996,0.763,-0.09849999999999999,0.034,0.0584,-0.0414,0.018000000000000002,-0.0726,102102.0,0.0398,-0.0326,1644.0,1.11,8.0,0.0,2.49,23.46,133701,51.12,61.25,65.4,0.55,42.65,1.39,1.34,46.22,16.73,0.06570000000000001,0.68,15.23,0.3,0.048499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.07139999999999999,0.0,0.0697,0.0326,0.0698,624559000.0,0.0,570103000.0,423133944.0,19.17,0.64,8.66,0.7,0.023799999999999998
CLFD,113014000.0,0.10490000000000001,89506000.0,23508000.0,-0.3754,1.3063999999999998,0.20370000000000002,0.5710999999999999,0.2141,-0.033,-0.0418,0.1082,-0.028999999999999998,0.14980000000000002,419878.0,-0.0654,0.1198,-22727.0,0.54,2.0,1.76,8.66,29.84,107692,58.67,45.78,42.97,-0.63,0.0,1.56,0.0,0.0,26.66,0.029500000000000002,2.49,33.92,-0.19,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0864,0.1653,0.0646,167951000.0,0.0,303230000.0,418009770.0,370.37,2.18,19.4,1.71,-0.0217
CANG,350649219.0,2.495,327408481.0,23240737.0,-0.3136,-0.561,0.8725,-0.42100000000000004,0.7717,0.076,-0.0407,-0.018500000000000003,0.061,0.0776,507852.0,0.0418,0.0528,189265.0,0.16,3.0,0.0,1.61,4.06,121521,54.27,54.11,62.47,0.35,11.54,0.76,0.0,2.36,0.0,-0.4003,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.5096,0.0,0.0,0.0,0.0,0.0,110203911.0,0.0,818276019.0,424285332.0,0.0,0.0,0.0,0.0,0.0968
UNTY,180438000.0,-0.1671,-50376000.0,230814000.0,0.0,0.6616,-0.37060000000000004,-0.046799999999999994,-0.1199,0.14800000000000002,0.0,0.08109999999999999,0.016,0.16079999999999997,452329.0,0.0787,0.016,181798.0,0.04,2.0,0.0,0.0,41.79,33075,54.68,51.22,63.22,4.06,10.29,1.42,0.0,11.36,9.95,0.1125,4.08,8.89,1.13,0.1272,0.0134,0.0816,0.56,10.0,0.14,0.10619999999999999,0.1765,0.0,0.2168,0.0998,0.2597,103131000.0,0.2151,2654017000.0,420307104.0,8.24,3.33,8.76,3.73,0.0986
LAB,292874000.0,-0.6312,259878000.0,32996000.0,14.5755,-0.33390000000000003,-0.664,-0.11259999999999999,0.6439,-0.361,-0.247,-0.9679000000000001,-0.266,0.8166,213242.0,-0.3472,-0.2724,-226038.0,0.25,5.0,2.26,-0.82,1.11,672148,44.57,37.07,35.31,-0.52,0.0,0.86,0.0,0.0,0.0,-0.3761,2.31,0.0,-0.04,-0.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.06509999999999999,0.07980000000000001,-0.0203,0.1277,-0.1106,174432000.0,0.0,612344000.0,403620090.0,0.0,2.29,0.0,0.81,-0.4581
ERAS,298717000.0,-0.019799999999999998,246828000.0,51889000.0,-0.0392,0.4029,-0.0711,0.6968000000000001,0.603,-0.401,-0.3431,-0.11320000000000001,-0.336,-0.10300000000000001,0.0,-0.3778,-0.5212,-1569417.0,0.0,1.0,0.0,0.0,1.49,753224,59.34,41.01,30.45,-0.69,0.0,0.97,0.0,0.0,0.0,-0.2675,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502526000.0,409319370.0,0.0,0.0,0.0,0.0,-0.39490000000000003
ZVRA,69496000.0,0.0062,9200000.0,60296000.0,-0.6162,2.3611,0.37770000000000004,-0.053899999999999997,0.022000000000000002,-2.213,-0.5747,-0.636,-0.634,-0.7014,400203.0,-0.8704000000000001,-0.5761999999999999,-1788322.0,0.14,2.0,0.65,-3.21,7.69,743293,58.18,49.35,52.68,-2.28,0.0,10.53,10.67,0.0,0.0,-0.1668,17.69,0.0,-0.19,3.9518,0.0,0.0,0.0,0.0,0.0,0.0,3.8314,0.7548999999999999,2.6744,0.9009999999999999,4.0502,23612000.0,0.0,178127000.0,417750616.0,26.35,4.5,0.0,4.4,-0.2526
PKST,154210000.0,0.1454,-1237296000.0,1391506000.0,0.0,-0.1863,-0.061200000000000004,-0.0713,-2.9706,-0.01,0.0,-0.0222,-0.004,-0.132,6001921.0,-0.0006,0.0,-274342.0,0.09,4.0,0.0,0.0,11.41,110834,41.91,46.15,46.97,-0.3,0.0,0.38,0.0,0.0,0.0,-0.2909,1.83,0.0,0.59,-0.068,0.0787,0.0,0.9,2.0,0.23,0.0,-0.0043,0.0475,-0.0373,-0.0002,-0.0611,228073000.0,-0.15710000000000002,2676232000.0,416515545.0,0.0,1.87,4.4,7.41,-0.025
NETD,1599682.0,0.0,-1450318.0,3050000.0,0.0,0.0,0.0,0.0,-0.0034999999999999996,-0.893,0.0359,0.0,0.036000000000000004,0.0,0.0,0.31980000000000003,0.0,0.0,0.0,1.0,0.0,0.0,11.0,234225,56.34,76.21,94.34,0.31,35.48,0.0,0.0,35.21,0.0,-0.0007000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333516287.0,419375000.0,0.0,0.0,0.0,0.0,0.0285
IPI,42298000.0,-0.10859999999999999,39680000.0,2618000.0,45.7373,0.11689999999999999,-0.5771999999999999,-0.4869,0.09,-0.33799999999999997,-0.0331,0.0481,-0.284,0.032,544218.0,-0.0416,0.0248,-454797.0,0.34,4.0,1.55,2.42,32.99,163969,66.9,66.65,56.51,-16.53,0.0,0.93,0.34,0.0,10.39,0.0876,1.73,11.41,0.18,-0.0971,0.0,0.0,0.0,0.0,7.5,0.0,0.1409,0.0,0.1038,0.0203,0.31379999999999997,254694000.0,0.0,594520000.0,440911860.0,10.11,1.82,6.08,1.66,-0.4827
TCBX,421202000.0,-0.0109,288668000.0,132534000.0,0.06860000000000001,0.37479999999999997,-0.0647,0.0,0.6979000000000001,0.09699999999999999,0.0,0.0528,0.009000000000000001,0.08220000000000001,448992.0,0.08039999999999999,0.006999999999999999,116320.0,0.04,2.0,0.0,0.0,30.33,89751,50.67,46.83,57.63,2.78,10.96,0.9,0.0,2.91,3.75,0.08070000000000001,2.5,12.4,0.72,0.1417,0.0,0.0,0.0,0.0,16.88,0.0,0.1813,0.0,0.1761,0.0652,0.2144,165678000.0,0.18030000000000002,4942446000.0,413652557.0,9.55,2.09,11.77,0.63,0.1038
RAPP,305385000.0,-0.106,303909000.0,1476000.0,1.0898999999999999,0.0,-0.3122,0.0,0.7382,-0.33799999999999997,-0.25579999999999997,0.0,-0.261,0.0,0.0,-0.2706,0.0,-1134884.0,0.0,2.0,0.0,0.0,11.47,118893,58.12,42.09,0.0,-3.78,0.0,1.35,0.0,0.0,0.0,-0.16329999999999997,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314933000.0,411692420.0,0.0,0.0,0.0,0.0,-0.1902
PNNT,55851000.0,0.0001,-716271000.0,772122000.0,0.0,-0.0173,0.1104,0.0077,-1.7072999999999998,0.11,0.0,0.0724,0.04,0.0454,0.0,0.08070000000000001,0.023399999999999997,0.0,0.11,4.0,0.0,0.0,6.41,640241,45.59,38.28,44.55,0.84,7.67,0.85,0.28,20.92,772.65,0.0034999999999999996,2.92,285.39,0.19,-0.0797,0.1482,0.0556,0.95,3.0,0.08,0.0756,-0.08259999999999999,0.0,-0.05,-0.006,-0.0605,143690000.0,-0.1364,1412091000.0,419527436.0,7.94,3.09,285.39,8.36,0.1294
HOUS,124000000.0,-0.0085,-2786000000.0,2910000000.0,0.0,-0.0592,-0.026099999999999998,-0.0649,-6.5066999999999995,-0.08,0.0054,-0.0058,-0.022000000000000002,-0.0642,720051.0,0.0,-0.016399999999999998,-16192.0,0.99,6.0,0.0,0.11,3.74,1811078,63.82,50.04,41.59,-1.15,0.0,0.27,0.0,0.0,123.62,0.060700000000000004,0.08,16.47,-0.54,0.0213,0.0,0.0,0.0,0.0,0.09,0.0,0.038900000000000004,0.0,0.051699999999999996,0.0575,0.0311,5692000000.0,0.0,5636000000.0,428174850.0,16.76,0.07,4.12,0.54,-0.2989
BWB,229760000.0,0.022799999999999997,-223160000.0,452920000.0,0.0,0.498,0.09789999999999999,0.21050000000000002,-0.5366,0.065,0.0,0.0603,0.006,0.1042,365641.0,0.036000000000000004,0.01,99210.0,0.02,2.0,0.0,0.0,15.15,78369,65.42,58.11,57.0,1.03,14.68,0.91,0.0,22.21,15.11,0.1017,3.92,9.83,0.29,0.1409,0.0,0.0,0.0,0.0,0.0,0.0,0.26739999999999997,0.0,0.2646,0.1213,0.2523,106036000.0,0.20829999999999999,5066242000.0,415876241.0,10.88,3.0,8.97,4.61,0.0692
SNDA,40490000.0,0.0783,-610900000.0,651390000.0,0.0,-0.015700000000000002,0.0349,-0.11320000000000001,-1.4054,-0.41100000000000003,0.045899999999999996,-0.053399999999999996,-0.01,0.3626,60108.0,-0.020499999999999997,-0.065,-1498.0,0.42,4.0,0.0,0.15,23.22,21723,56.15,47.81,50.95,-0.54,0.0,6.06,0.0,0.0,0.0,-0.060599999999999994,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22329999999999997,0.06309999999999999,0.0,304326000.0,0.0,841921000.0,434687382.0,0.0,0.0,0.0,0.0,-0.0174
NL,184190000.0,0.0,183690000.0,500000.0,-0.0533,0.0,0.0,0.0,0.43829999999999997,0.17600000000000002,0.1679,0.0369,0.11599999999999999,0.09140000000000001,48102.0,0.0788,0.056600000000000004,22158.0,0.25,3.0,3.54,3.34,8.51,10880,62.21,60.77,59.67,1.38,6.17,1.06,-0.42,3.5,8.08,0.0695,2.87,14.38,0.2,0.0,0.0426,0.1379,0.36,1.0,0.09,0.0,0.0,0.0,0.1575,0.024399999999999998,0.0,145941000.0,0.4286,578258000.0,419113266.0,13.23,0.0,16.39,0.0,0.1604
MREO,69802000.0,-0.0377,63373000.0,6429000.0,0.23129999999999998,-0.3406,0.0801,0.0,0.1559,-0.6779999999999999,-0.696,-3.7072000000000003,-0.545,-2.8748,0.0,-0.7028,-0.6742,-1201472.0,0.0,1.0,0.0,0.0,2.61,774734,60.2,43.83,47.83,-0.3,0.0,6.67,0.0,0.0,0.0,-0.0808,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5611,0.0,0.0,0.0,76390000.0,406465973.0,0.0,0.0,0.0,0.0,-0.10640000000000001
BIGC,179639000.0,-0.0051,-40945000.0,220584000.0,0.0,-0.1413,-0.3693,0.3005,-0.099,-0.937,-0.0791,-0.2071,-0.069,-0.9264,286759.0,-0.1641,-0.1808,-23282.0,0.85,5.0,0.0,-0.39,5.22,1060852,45.59,39.92,31.34,-0.35,0.0,12.4,0.0,0.0,20.18,0.0545,1.24,18.36,0.06,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0565,0.0548,0.0464,332927000.0,-0.1429,340289000.0,413659047.0,19.83,1.17,15.76,1.29,-0.0653
ODP,166000000.0,0.0105,-892000000.0,1058000000.0,0.0,0.018600000000000002,0.0987,-0.1661,-2.1812,-0.003,0.0302,0.0574,-0.001,-0.0106,367895.0,-0.0070999999999999995,-0.0042,-158.0,1.91,3.0,7.22,1.97,13.91,468697,49.4,26.59,28.75,-0.08,4.34,0.51,0.38,0.0,40.65,0.0782,0.06,12.78,0.65,-0.1074,0.0,0.0,0.0,0.0,0.25,0.0,-0.0652,0.0,-0.049800000000000004,-0.0021,-0.099,6990000000.0,-0.381,3529000000.0,408957985.0,4.49,0.06,3.15,0.19,-0.0073
GRVY,389758763.0,0.0,389758763.0,0.0,0.20199999999999999,0.0,0.0,0.0,0.9405,0.162,-0.0007000000000000001,0.2495,0.135,0.2924,842459.0,0.1201,0.2158,142840.0,0.8,5.0,0.0,6.31,59.64,6225,53.17,46.66,46.23,8.51,7.01,1.05,0.0,0.42,0.45,0.131,1.19,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348777855.0,0.0,477941227.0,414432396.0,0.0,0.0,7.58,0.0,0.1427
FFIC,152574000.0,0.0796,-809923000.0,962497000.0,0.0,0.0344,0.0911,-0.0564,-1.9663,-0.046,0.0,0.0223,-0.003,0.059000000000000004,195575.0,-0.0271,0.0048,-53287.0,0.01,0.0,0.0,0.0,12.26,203600,51.55,40.93,42.05,-1.05,0.0,0.57,1.34,0.0,120.95,0.0245,3.58,40.77,0.21,0.2177,0.0722,0.0,0.88,0.0,0.22,0.009300000000000001,0.2952,0.0,1.0785,0.0922,0.2585,114998000.0,0.5,9038972000.0,411906857.0,9.84,1.72,33.19,5.1,-0.0761
FFWM,1016132000.0,-0.1427,-582696000.0,1598828000.0,0.0,0.9669,0.0103,0.1656,-1.3344999999999998,-0.09300000000000001,0.0,0.0172,-0.006999999999999999,0.013000000000000001,174359.0,-0.0518,0.0024,-167708.0,0.01,0.0,0.0,0.0,5.15,1043374,59.81,45.48,39.07,-1.41,0.0,0.41,2.8,0.0,0.0,-0.0226,4.54,0.0,0.03,0.2569,0.0019,-0.8571,0.01,0.0,0.01,-0.2693,0.19879999999999998,0.0,1.9568,0.1162,0.2966,96072000.0,0.5,12645265000.0,436646330.0,25.76,1.53,0.0,3.57,-0.2116
MYE,32222000.0,-0.0294,-381649000.0,413871000.0,0.0,0.47100000000000003,3.3342,0.37799999999999995,-0.9457,0.025,0.0623,0.1116,0.008,0.163,309734.0,0.0342,0.0764,2667.0,0.91,7.0,6.02,1.63,11.07,437395,54.13,43.43,38.28,0.19,56.79,1.45,14.87,109.04,14.25,0.1365,0.48,7.32,0.19,-0.0015,0.048799999999999996,0.0,0.54,0.0,0.14,0.0,0.0282,0.0,0.0246,0.027200000000000002,0.0085,836281000.0,-0.09519999999999999,860815000.0,403542720.0,9.29,0.47,5.09,0.91,0.0178
GBLI,17834000.0,-0.0429,7463000.0,10371000.0,-0.7051000000000001,-0.5854,-0.1855,-0.48869999999999997,0.0181,0.063,0.0,0.0256,0.025,0.0222,1658598.0,0.061799999999999994,0.0084,160906.0,0.25,3.0,0.0,0.0,28.86,2732,30.12,31.25,42.56,3.12,9.25,0.6,-12.44,9.44,10.4,0.0944,0.93,10.6,0.0,0.0,0.0479,0.2727,1.4,1.0,0.35,0.0696,0.1356,0.0,0.087,0.1456,0.0264,441187000.0,0.0,1731253000.0,411491623.0,24.93,1.72,10.6,1.69,0.10400000000000001
CELC,235103783.0,0.0078000000000000005,137150726.0,97953057.0,-0.0418,0.8739,1.6158000000000001,2.2847999999999997,0.3356,-0.777,-0.4756,-0.455,-0.44799999999999995,-0.6196,0.0,-0.5303,-0.46259999999999996,-1284817.0,0.0,1.0,0.0,0.0,10.83,250975,57.01,45.7,44.66,-2.83,0.0,3.53,0.0,0.0,0.0,-0.20489999999999997,0.0,0.0,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.127,0.0,0.0,0.0,0.0,0.0,0.0,245123047.0,408665520.0,0.0,0.0,0.0,0.0,-0.2735
AMBC,47275000.0,-0.9590000000000001,-102725000.0,150000000.0,0.0,-0.7145,0.0,-0.5412,-0.2502,-0.44,0.0,-0.107,-0.066,-0.06860000000000001,620566.0,-0.0501,0.0,-1464339.0,0.03,3.0,0.0,0.0,8.02,497181,53.47,36.44,35.17,-0.13,0.0,0.48,0.9,0.0,14.96,0.08349999999999999,1.74,11.97,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5107,0.0,0.0,235815000.0,0.0,8058378000.0,410517792.0,12.42,0.0,11.97,0.0,-1.3555000000000001
AROW,154546000.0,-0.7387,120941000.0,33605000.0,0.3295,-0.21760000000000002,-0.3483,-0.32299999999999995,0.294,0.076,0.0,0.09210000000000002,0.006999999999999999,0.11259999999999999,243007.0,0.0684,0.01,53626.0,0.03,2.0,0.0,0.0,24.51,37754,44.73,38.92,45.52,1.77,13.8,1.03,2.41,9.78,9.02,0.0783,3.06,12.78,0.61,0.1442,0.0461,0.018500000000000003,1.12,3.0,0.28,0.018799999999999997,0.1996,0.0,0.23829999999999998,0.07139999999999999,0.1884,134626000.0,0.3556,4306348000.0,411432876.0,9.52,2.47,11.94,1.75,0.0722
INDI,284548000.0,1.0587,-111047000.0,395595000.0,0.0,2.687,1.3041,0.8359000000000001,-0.2925,-0.298,-0.1463,-0.4715,-0.159,0.4996,235524.0,-0.2091,-0.22039999999999998,-144134.0,0.26,2.0,3.04,-0.07,1.91,1725090,44.2,32.87,36.68,-0.76,0.0,0.91,0.0,0.0,0.0,-0.1967,1.75,0.0,-0.08,0.049400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.12689999999999999,0.0,0.2515,0.49439999999999995,0.081,216682000.0,0.0,941386000.0,379621845.0,128.21,1.38,0.0,1.78,-0.3493
OUST,172744000.0,-0.07690000000000001,152494000.0,20250000.0,0.2623,0.0166,-0.7103,-0.2597,0.37420000000000003,-0.562,-0.4789,-0.4102,-0.335,-0.4072,380483.0,-0.5179,-0.9328,-332346.0,0.38,3.0,3.56,-2.18,7.59,720382,48.29,44.68,42.0,-2.08,0.0,2.25,0.0,0.0,0.0,-0.09029999999999999,3.67,0.0,-0.25,0.18989999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.2685,0.0,0.321,0.39299999999999996,0.21350000000000002,111101000.0,0.0,276148000.0,407546280.0,0.0,2.76,0.0,1.73,-0.23809999999999998
DH,290164000.0,-0.0159,37052000.0,253112000.0,-0.07690000000000001,-0.022099999999999998,-0.0553,0.0,0.1193,-0.6729999999999999,-0.4747,-0.2761,-0.3,0.0,322509.0,-1.0191,0.0,-528292.0,0.18,4.0,0.0,-1.31,2.78,450297,51.65,36.89,27.69,-3.54,0.0,0.7,0.0,0.0,5.96,0.1477,1.23,6.77,0.02,-0.11470000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0581,0.0,-0.0432,0.0281,-0.08839999999999999,252202000.0,-0.75,1089389000.0,310506130.0,11.65,1.28,5.34,1.12,-1.3305
OMER,90132000.0,-0.0235,-333145000.0,423277000.0,0.0,0.0676,0.17059999999999997,0.16879999999999998,-0.8058,0.0,-0.6689,-0.6028,-0.45299999999999996,19.418,0.0,-0.7033,-0.1192,-776312.0,0.0,1.0,0.0,0.0,7.01,542628,45.2,46.54,52.88,-2.7,0.0,0.0,0.0,0.0,0.0,-0.3603,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4788,0.0,0.0,0.0,277079000.0,413414968.0,0.0,496.29,0.0,896.23,-0.37929999999999997
CCIX,2412564.0,0.0,2412564.0,0.0,0.0,0.0,0.0,0.0,0.0059,-1.702,0.0294,0.0,0.04,0.0,0.0,0.1164,0.0,0.0,0.0,1.0,0.0,0.0,11.1,488444,71.99,80.28,0.0,0.33,33.91,0.0,0.0,46.18,0.0,-0.0032,0.0,0.0,0.44,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892,299124430.0,408398253.0,0.0,0.0,0.0,0.0,0.0215
